service_id,date,exception_type
C92857AHVKVA-011,20250321,1
C92857AHVKVA-011,20250322,1
C92857AHVKVA-011,20250323,1
C92857AHVKVA-011,20250324,1
C92857AHVKVA-011,20250325,1
C92857AHVKVA-011,20250326,1
C92857AHVKVA-011,20250327,1
C92857AHVKVA-011,20250328,1
C92857AHVKVA-011,20250329,1
C92857AHVKVA-011,20250330,1
C92857AHVKVA-011,20250331,1
C92857AHVKVA-011,20250401,1
C92858AHVKVA-011,20250223,1
C92858AHVKVA-011,20250224,1
C92858AHVKVA-011,20250225,1
C92858AHVKVA-011,20250226,1
C92858AHVKVA-011,20250227,1
C92858AHVKVA-011,20250228,1
C92858AHVKVA-011,20250301,1
C92858AHVKVA-011,20250302,1
C92858AHVKVA-011,20250303,1
C92858AHVKVA-011,20250304,1
C92858AHVKVA-011,20250305,1
C92858AHVKVA-011,20250306,1
C92858AHVKVA-011,20250307,1
C92858AHVKVA-011,20250308,1
C92858AHVKVA-011,20250309,1
C92858AHVKVA-011,20250310,1
C92858AHVKVA-011,20250311,1
C92858AHVKVA-011,20250312,1
C92858AHVKVA-011,20250313,1
C92858AHVKVA-011,20250314,1
C92858AHVKVA-011,20250315,1
C92858AHVKVA-011,20250316,1
C92858AHVKVA-011,20250317,1
C92858AHVKVA-011,20250318,1
C92858AHVKVA-011,20250319,1
C92858AHVKVA-011,20250320,1
C92858AHVKVA-011,20250321,1
C92858AHVKVA-011,20250322,1
C92858AHVKVA-011,20250323,1
C92858AHVKVA-011,20250324,1
C92858AHVKVA-011,20250325,1
C92858AHVKVA-011,20250326,1
C92858AHVKVA-011,20250327,1
C92858AHVKVA-011,20250328,1
C92858AHVKVA-011,20250329,1
C92858AHVKVA-011,20250330,1
C92858AHVKVA-011,20250331,1
C92858AHVKVA-011,20250401,1
C92858AHVKVA-021,20250223,1
C92858AHVKVA-021,20250224,1
C92858AHVKVA-021,20250225,1
C92858AHVKVA-021,20250226,1
C92858AHVKVA-021,20250227,1
C92858AHVKVA-021,20250228,1
C92858AHVKVA-021,20250301,1
C92858AHVKVA-021,20250302,1
C92858AHVKVA-021,20250303,1
C92858AHVKVA-021,20250304,1
C92858AHVKVA-021,20250305,1
C92858AHVKVA-021,20250306,1
C92858AHVKVA-021,20250307,1
C92858AHVKVA-021,20250308,1
C92858AHVKVA-021,20250309,1
C92858AHVKVA-021,20250310,1
C92858AHVKVA-021,20250311,1
C92858AHVKVA-021,20250312,1
C92858AHVKVA-021,20250313,1
C92858AHVKVA-021,20250314,1
C92858AHVKVA-021,20250315,1
C92858AHVKVA-021,20250316,1
C92858AHVKVA-021,20250317,1
C92858AHVKVA-021,20250318,1
C92858AHVKVA-021,20250319,1
C92858AHVKVA-021,20250320,1
C92858AHVKVA-021,20250321,1
C92858AHVKVA-021,20250322,1
C92858AHVKVA-021,20250323,1
C92858AHVKVA-021,20250324,1
C92858AHVKVA-021,20250325,1
C92858AHVKVA-021,20250326,1
C92858AHVKVA-021,20250327,1
C92858AHVKVA-021,20250328,1
C92858AHVKVA-021,20250329,1
C92858AHVKVA-021,20250330,1
C92858AHVKVA-021,20250331,1
C92858AHVKVA-021,20250401,1
C92859AHCMAA-011,20250224,1
C92859AHCMAA-011,20250225,1
C92859AHCMAA-011,20250226,1
C92859AHCMAA-011,20250227,1
C92859AHCMAA-011,20250303,1
C92859AHCMAA-011,20250304,1
C92859AHCMAA-011,20250305,1
C92859AHCMAA-011,20250306,1
C92859AHCMAA-011,20250310,1
C92859AHCMAA-011,20250311,1
C92859AHCMAA-011,20250312,1
C92859AHCMAA-011,20250313,1
C92859AHCMAA-011,20250317,1
C92859AHCMAA-011,20250318,1
C92859AHCMAA-011,20250319,1
C92859AHCMAA-011,20250320,1
C92859AHCMAA-011,20250324,1
C92859AHCMAA-011,20250325,1
C92859AHCMAA-011,20250326,1
C92859AHCMAA-011,20250327,1
C92859AHCMAA-011,20250331,1
C92859AHCMAA-011,20250401,1
C92880AHCKVA-041,20250224,1
C92880AHCKVA-041,20250225,1
C92880AHCKVA-041,20250226,1
C92880AHCKVA-041,20250227,1
C92880AHCKVA-041,20250303,1
C92880AHCKVA-041,20250304,1
C92880AHCKVA-041,20250305,1
C92880AHCKVA-041,20250306,1
C92880AHCKVA-041,20250310,1
C92880AHCKVA-041,20250311,1
C92880AHCKVA-041,20250312,1
C92880AHCKVA-041,20250313,1
C92880AHCKVA-041,20250317,1
C92880AHCKVA-041,20250318,1
C92880AHCKVA-041,20250319,1
C92880AHCKVA-041,20250320,1
C92880AHCKVA-041,20250324,1
C92880AHCKVA-041,20250325,1
C92880AHCKVA-041,20250326,1
C92880AHCKVA-041,20250327,1
C92880AHCKVA-041,20250331,1
C92880AHCKVA-041,20250401,1
C92881APPKVA-041,20250228,1
C92881APPKVA-041,20250307,1
C92881APPKVA-041,20250314,1
C92881APPKVA-041,20250321,1
C92881APPKVA-041,20250328,1
C92882ASZKVA-041,20250301,1
C92882ASZKVA-041,20250308,1
C92882ASZKVA-041,20250322,1
C92882ASZKVA-041,20250329,1
C92883AVVKVA-041,20250223,1
C92883AVVKVA-041,20250302,1
C92883AVVKVA-041,20250309,1
C92883AVVKVA-041,20250316,1
C92883AVVKVA-041,20250323,1
C92883AVVKVA-041,20250330,1
C92926ASZYM-0011,20250301,1
C92926ASZYM-0011,20250308,1
C92926ASZYM-0011,20250322,1
C92926ASZYM-0011,20250329,1
C92927AVVYM-0011,20250223,1
C92927AVVYM-0011,20250302,1
C92927AVVYM-0011,20250309,1
C92927AVVYM-0011,20250315,1
C92927AVVYM-0011,20250316,1
C92927AVVYM-0011,20250323,1
C92927AVVYM-0011,20250330,1
C92928APPMAA-011,20250228,1
C92928APPMAA-011,20250307,1
C92928APPMAA-011,20250314,1
C92928APPMAA-011,20250321,1
C92928APPMAA-011,20250328,1
C92937ASZBR-0021,20250301,1
C92937ASZBR-0021,20250308,1
C92937ASZBR-0021,20250322,1
C92937ASZBR-0021,20250329,1
C92950AHHHM-0011,20250224,1
C92952APPHM-0011,20250228,1
C92954AVVHM-0011,20250223,1
C92955AVVBR-0021,20250223,1
C92955AVVBR-0021,20250302,1
C92955AVVBR-0021,20250309,1
C92955AVVBR-0021,20250316,1
C92955AVVBR-0021,20250323,1
C92955AVVBR-0021,20250330,1
C92956TOKCHM-0021,20250225,1
C92956TOKCHM-0021,20250226,1
C92956TOKCHM-0021,20250227,1
C92957TOKCSzN-021,20250225,1
C92957TOKCSzN-021,20250226,1
C92957TOKCSzN-021,20250227,1
C92958AHHSzN-101,20250224,1
C92960APPSzN-101,20250228,1
C92961RAASZVK-0041,20250308,1
C92963RAASZPER031,20250308,1
C92964RAASZVK-0031,20250308,1
C92967AVVKVA-031,20250223,1
C92969AVVKYM-021,20250223,1
C92972AVVHM-0011,20250223,1
C92976RAAVVMAA-051,20250223,1
C92984AHCYM-0011,20250224,1
C92984AHCYM-0011,20250225,1
C92984AHCYM-0011,20250226,1
C92984AHCYM-0011,20250227,1
C92984AHCYM-0011,20250303,1
C92984AHCYM-0011,20250304,1
C92984AHCYM-0011,20250305,1
C92984AHCYM-0011,20250306,1
C92984AHCYM-0011,20250310,1
C92984AHCYM-0011,20250311,1
C92984AHCYM-0011,20250312,1
C92984AHCYM-0011,20250313,1
C92984AHCYM-0011,20250317,1
C92984AHCYM-0011,20250318,1
C92984AHCYM-0011,20250319,1
C92984AHCYM-0011,20250320,1
C92984AHCYM-0011,20250324,1
C92984AHCYM-0011,20250325,1
C92984AHCYM-0011,20250326,1
C92984AHCYM-0011,20250327,1
C92984AHCYM-0011,20250331,1
C92984AHCYM-0011,20250401,1
C92985APPYM-0011,20250228,1
C92985APPYM-0011,20250307,1
C92985APPYM-0011,20250314,1
C92985APPYM-0011,20250321,1
C92985APPYM-0011,20250328,1
C92987AHCCsZ-011,20250224,1
C92987AHCCsZ-011,20250225,1
C92987AHCCsZ-011,20250226,1
C92987AHCCsZ-011,20250227,1
C92987AHCCsZ-011,20250303,1
C92987AHCCsZ-011,20250304,1
C92987AHCCsZ-011,20250305,1
C92987AHCCsZ-011,20250306,1
C92987AHCCsZ-011,20250310,1
C92987AHCCsZ-011,20250311,1
C92987AHCCsZ-011,20250312,1
C92987AHCCsZ-011,20250313,1
C92987AHCCsZ-011,20250317,1
C92987AHCCsZ-011,20250318,1
C92987AHCCsZ-011,20250319,1
C92987AHCCsZ-011,20250320,1
C92987AHCCsZ-011,20250324,1
C92987AHCCsZ-011,20250325,1
C92987AHCCsZ-011,20250326,1
C92987AHCCsZ-011,20250327,1
C92987AHCCsZ-011,20250331,1
C92987AHCCsZ-011,20250401,1
C92988APPCsZ-011,20250228,1
C92988APPCsZ-011,20250307,1
C92988APPCsZ-011,20250314,1
C92988APPCsZ-011,20250321,1
C92988APPCsZ-011,20250328,1
C92996ASZMAA-061,20250301,1
C93009AHCNR-0031,20250224,1
C93009AHCNR-0031,20250225,1
C93009AHCNR-0031,20250226,1
C93009AHCNR-0031,20250227,1
C93009AHCNR-0031,20250303,1
C93009AHCNR-0031,20250304,1
C93009AHCNR-0031,20250305,1
C93009AHCNR-0031,20250306,1
C93009AHCNR-0031,20250310,1
C93009AHCNR-0031,20250311,1
C93009AHCNR-0031,20250312,1
C93009AHCNR-0031,20250313,1
C93009AHCNR-0031,20250317,1
C93009AHCNR-0031,20250318,1
C93009AHCNR-0031,20250319,1
C93009AHCNR-0031,20250320,1
C93009AHCNR-0031,20250324,1
C93009AHCNR-0031,20250325,1
C93009AHCNR-0031,20250326,1
C93009AHCNR-0031,20250327,1
C93009AHCNR-0031,20250331,1
C93009AHCNR-0031,20250401,1
C93024ÜNVVBR-0011,20250315,1
C93025AHCFA-0011,20250224,1
C93025AHCFA-0011,20250225,1
C93025AHCFA-0011,20250226,1
C93025AHCFA-0011,20250227,1
C93049AHPRR-0021,20250224,1
C93049AHPRR-0021,20250225,1
C93049AHPRR-0021,20250226,1
C93049AHPRR-0021,20250227,1
C93049AHPRR-0021,20250228,1
C93049AHPRR-0021,20250303,1
C93049AHPRR-0021,20250304,1
C93049AHPRR-0021,20250305,1
C93049AHPRR-0021,20250306,1
C93049AHPRR-0021,20250307,1
C93049AHPRR-0021,20250310,1
C93049AHPRR-0021,20250311,1
C93049AHPRR-0021,20250312,1
C93049AHPRR-0021,20250313,1
C93049AHPRR-0021,20250314,1
C93049AHPRR-0021,20250317,1
C93049AHPRR-0021,20250318,1
C93049AHPRR-0021,20250319,1
C93049AHPRR-0021,20250320,1
C93049AHPRR-0021,20250321,1
C93049AHPRR-0021,20250324,1
C93049AHPRR-0021,20250325,1
C93049AHPRR-0021,20250326,1
C93049AHPRR-0021,20250327,1
C93049AHPRR-0021,20250328,1
C93049AHPRR-0021,20250331,1
C93049AHPRR-0021,20250401,1
C93050APPNR-0031,20250228,1
C93050APPNR-0031,20250307,1
C93050APPNR-0031,20250314,1
C93050APPNR-0031,20250321,1
C93050APPNR-0031,20250328,1
C93051ASZMAA-011,20250301,1
C93051ASZMAA-011,20250308,1
C93051ASZMAA-011,20250322,1
C93051ASZMAA-011,20250329,1
C93052AHPSZB-011,20250224,1
C93052AHPSZB-011,20250225,1
C93052AHPSZB-011,20250226,1
C93052AHPSZB-011,20250227,1
C93052AHPSZB-011,20250228,1
C93052AHPSZB-011,20250303,1
C93052AHPSZB-011,20250304,1
C93052AHPSZB-011,20250305,1
C93052AHPSZB-011,20250306,1
C93052AHPSZB-011,20250307,1
C93052AHPSZB-011,20250310,1
C93052AHPSZB-011,20250311,1
C93052AHPSZB-011,20250312,1
C93052AHPSZB-011,20250313,1
C93052AHPSZB-011,20250314,1
C93052AHPSZB-011,20250317,1
C93052AHPSZB-011,20250318,1
C93052AHPSZB-011,20250319,1
C93052AHPSZB-011,20250320,1
C93052AHPSZB-011,20250321,1
C93052AHPSZB-011,20250324,1
C93052AHPSZB-011,20250325,1
C93052AHPSZB-011,20250326,1
C93052AHPSZB-011,20250327,1
C93052AHPSZB-011,20250328,1
C93052AHPSZB-011,20250331,1
C93052AHPSZB-011,20250401,1
C93053AHPWA-0011,20250224,1
C93053AHPWA-0011,20250225,1
C93053AHPWA-0011,20250226,1
C93053AHPWA-0011,20250227,1
C93053AHPWA-0011,20250228,1
C93053AHPWA-0011,20250303,1
C93053AHPWA-0011,20250304,1
C93053AHPWA-0011,20250305,1
C93053AHPWA-0011,20250306,1
C93053AHPWA-0011,20250307,1
C93053AHPWA-0011,20250310,1
C93053AHPWA-0011,20250311,1
C93053AHPWA-0011,20250312,1
C93053AHPWA-0011,20250313,1
C93053AHPWA-0011,20250314,1
C93053AHPWA-0011,20250317,1
C93053AHPWA-0011,20250318,1
C93053AHPWA-0011,20250319,1
C93053AHPWA-0011,20250320,1
C93053AHPWA-0011,20250321,1
C93053AHPWA-0011,20250324,1
C93053AHPWA-0011,20250325,1
C93053AHPWA-0011,20250326,1
C93053AHPWA-0011,20250327,1
C93053AHPWA-0011,20250328,1
C93053AHPWA-0011,20250331,1
C93053AHPWA-0011,20250401,1
C93054AHPKMK-021,20250224,1
C93054AHPKMK-021,20250225,1
C93054AHPKMK-021,20250226,1
C93054AHPKMK-021,20250227,1
C93054AHPKMK-021,20250228,1
C93054AHPKMK-021,20250303,1
C93054AHPKMK-021,20250304,1
C93054AHPKMK-021,20250305,1
C93054AHPKMK-021,20250306,1
C93054AHPKMK-021,20250307,1
C93054AHPKMK-021,20250310,1
C93054AHPKMK-021,20250311,1
C93054AHPKMK-021,20250312,1
C93054AHPKMK-021,20250313,1
C93054AHPKMK-021,20250314,1
C93054AHPKMK-021,20250317,1
C93054AHPKMK-021,20250318,1
C93054AHPKMK-021,20250319,1
C93054AHPKMK-021,20250320,1
C93054AHPKMK-021,20250321,1
C93054AHPKMK-021,20250324,1
C93054AHPKMK-021,20250325,1
C93054AHPKMK-021,20250326,1
C93054AHPKMK-021,20250327,1
C93054AHPKMK-021,20250328,1
C93054AHPKMK-021,20250331,1
C93054AHPKMK-021,20250401,1
C93055AHCNR-0031,20250224,1
C93055AHCNR-0031,20250225,1
C93055AHCNR-0031,20250226,1
C93055AHCNR-0031,20250227,1
C93056APPNR-0031,20250228,1
C93056APPNR-0031,20250307,1
C93056APPNR-0031,20250314,1
C93056APPNR-0031,20250321,1
C93056APPNR-0031,20250328,1
C93062APPKVA-021,20250228,1
C93062APPKVA-021,20250307,1
C93062APPKVA-021,20250314,1
C93062APPKVA-021,20250321,1
C93062APPKVA-021,20250328,1
C93063AHCKVA-031,20250224,1
C93063AHCKVA-031,20250225,1
C93063AHCKVA-031,20250226,1
C93063AHCKVA-031,20250227,1
C93063AHCKVA-031,20250303,1
C93063AHCKVA-031,20250304,1
C93063AHCKVA-031,20250305,1
C93063AHCKVA-031,20250306,1
C93063AHCKVA-031,20250310,1
C93063AHCKVA-031,20250311,1
C93063AHCKVA-031,20250312,1
C93063AHCKVA-031,20250313,1
C93063AHCKVA-031,20250317,1
C93063AHCKVA-031,20250318,1
C93063AHCKVA-031,20250319,1
C93063AHCKVA-031,20250320,1
C93063AHCKVA-031,20250324,1
C93063AHCKVA-031,20250325,1
C93063AHCKVA-031,20250326,1
C93063AHCKVA-031,20250327,1
C93063AHCKVA-031,20250331,1
C93063AHCKVA-031,20250401,1
C93064APPKVA-031,20250228,1
C93064APPKVA-031,20250307,1
C93064APPKVA-031,20250314,1
C93064APPKVA-031,20250321,1
C93064APPKVA-031,20250328,1
C93065ASZKVA-031,20250301,1
C93065ASZKVA-031,20250308,1
C93065ASZKVA-031,20250322,1
C93065ASZKVA-031,20250329,1
C93066AVVKVA-031,20250223,1
C93066AVVKVA-031,20250302,1
C93066AVVKVA-031,20250309,1
C93066AVVKVA-031,20250316,1
C93066AVVKVA-031,20250323,1
C93066AVVKVA-031,20250330,1
C93072AHPNR-0011,20250224,1
C93072AHPNR-0011,20250225,1
C93072AHPNR-0011,20250226,1
C93072AHPNR-0011,20250227,1
C93072AHPNR-0011,20250228,1
C93072AHPNR-0011,20250303,1
C93072AHPNR-0011,20250304,1
C93072AHPNR-0011,20250305,1
C93072AHPNR-0011,20250306,1
C93072AHPNR-0011,20250307,1
C93072AHPNR-0011,20250310,1
C93072AHPNR-0011,20250311,1
C93072AHPNR-0011,20250312,1
C93072AHPNR-0011,20250313,1
C93072AHPNR-0011,20250314,1
C93072AHPNR-0011,20250317,1
C93072AHPNR-0011,20250318,1
C93072AHPNR-0011,20250319,1
C93072AHPNR-0011,20250320,1
C93072AHPNR-0011,20250321,1
C93072AHPNR-0011,20250324,1
C93072AHPNR-0011,20250325,1
C93072AHPNR-0011,20250326,1
C93072AHPNR-0011,20250327,1
C93072AHPNR-0011,20250328,1
C93072AHPNR-0011,20250401,1
C93076RAAHCPER031,20250224,1
C93076RAAVSPER031,20250223,1
C93078APPFA-0011,20250228,1
C93080APPMÁ-0011,20250228,1
C93081APPCsZ-011,20250228,1
C93081APPCsZ-011,20250307,1
C93081APPCsZ-011,20250314,1
C93081APPCsZ-011,20250321,1
C93081APPCsZ-011,20250328,1
C93083ASZRG-0071,20250301,1
C93083ASZRG-0071,20250308,1
C93083ASZRG-0071,20250322,1
C93083ASZRG-0071,20250329,1
C93088AVVSZB-011,20250223,1
C93088AVVSZB-011,20250302,1
C93088AVVSZB-011,20250309,1
C93088AVVSZB-011,20250315,1
C93088AVVSZB-011,20250316,1
C93088AVVSZB-011,20250323,1
C93088AVVSZB-011,20250330,1
C93090THVVCsZ-011,20250223,1
C93091AHCFA-0011,20250224,1
C93091AHCFA-0011,20250225,1
C93091AHCFA-0011,20250226,1
C93091AHCFA-0011,20250227,1
C93094AVVSZB-031,20250223,1
C93094AVVSZB-031,20250315,1
C93094AVVSZB-031,20250323,1
C93094AVVSZB-031,20250330,1
C93096AHCCsZ-011,20250224,1
C93096AHCCsZ-011,20250225,1
C93096AHCCsZ-011,20250226,1
C93096AHCCsZ-011,20250227,1
C93096AHCCsZ-011,20250303,1
C93096AHCCsZ-011,20250304,1
C93096AHCCsZ-011,20250305,1
C93096AHCCsZ-011,20250306,1
C93096AHCCsZ-011,20250310,1
C93096AHCCsZ-011,20250311,1
C93096AHCCsZ-011,20250312,1
C93096AHCCsZ-011,20250313,1
C93096AHCCsZ-011,20250317,1
C93096AHCCsZ-011,20250318,1
C93096AHCCsZ-011,20250319,1
C93096AHCCsZ-011,20250320,1
C93096AHCCsZ-011,20250324,1
C93096AHCCsZ-011,20250325,1
C93096AHCCsZ-011,20250326,1
C93096AHCCsZ-011,20250327,1
C93096AHCCsZ-011,20250331,1
C93096AHCCsZ-011,20250401,1
C93100AHCKMK-021,20250224,1
C93100AHCKMK-021,20250225,1
C93100AHCKMK-021,20250226,1
C93100AHCKMK-021,20250227,1
C93100AHCKMK-021,20250303,1
C93100AHCKMK-021,20250304,1
C93100AHCKMK-021,20250305,1
C93100AHCKMK-021,20250306,1
C93100AHCKMK-021,20250310,1
C93100AHCKMK-021,20250311,1
C93100AHCKMK-021,20250312,1
C93100AHCKMK-021,20250313,1
C93100AHCKMK-021,20250317,1
C93100AHCKMK-021,20250318,1
C93100AHCKMK-021,20250319,1
C93100AHCKMK-021,20250320,1
C93100AHCKMK-021,20250324,1
C93100AHCKMK-021,20250325,1
C93100AHCKMK-021,20250326,1
C93100AHCKMK-021,20250327,1
C93100AHCKMK-021,20250331,1
C93100AHCKMK-021,20250401,1
C93102RAAHCMAA-051,20250224,1
C93103AHPTN-0011,20250224,1
C93103AHPTN-0011,20250225,1
C93103AHPTN-0011,20250226,1
C93103AHPTN-0011,20250227,1
C93103AHPTN-0011,20250228,1
C93103AHPTN-0011,20250303,1
C93103AHPTN-0011,20250304,1
C93103AHPTN-0011,20250305,1
C93103AHPTN-0011,20250306,1
C93103AHPTN-0011,20250307,1
C93103AHPTN-0011,20250310,1
C93103AHPTN-0011,20250311,1
C93103AHPTN-0011,20250312,1
C93103AHPTN-0011,20250313,1
C93103AHPTN-0011,20250314,1
C93103AHPTN-0011,20250317,1
C93103AHPTN-0011,20250318,1
C93103AHPTN-0011,20250319,1
C93103AHPTN-0011,20250320,1
C93103AHPTN-0011,20250321,1
C93103AHPTN-0011,20250324,1
C93103AHPTN-0011,20250325,1
C93103AHPTN-0011,20250326,1
C93103AHPTN-0011,20250327,1
C93103AHPTN-0011,20250328,1
C93103AHPTN-0011,20250331,1
C93103AHPTN-0011,20250401,1
C93104ASZTN-0011,20250301,1
C93104ASZTN-0011,20250308,1
C93104ASZTN-0011,20250322,1
C93104ASZTN-0011,20250329,1
C93105AVVTN-0011,20250223,1
C93105AVVTN-0011,20250302,1
C93105AVVTN-0011,20250309,1
C93105AVVTN-0011,20250315,1
C93105AVVTN-0011,20250316,1
C93105AVVTN-0011,20250323,1
C93105AVVTN-0011,20250330,1
C93111APPWA-0081,20250228,1
C93111APPWA-0081,20250307,1
C93111APPWA-0081,20250314,1
C93111APPWA-0081,20250321,1
C93111APPWA-0081,20250328,1
C93118ASZSZB-031,20250301,1
C93118ASZSZB-031,20250308,1
C93118ASZSZB-031,20250322,1
C93118ASZSZB-031,20250329,1
C93121AVVSZB-031,20250223,1
C93121AVVSZB-031,20250315,1
C93121AVVSZB-031,20250323,1
C93121AVVSZB-031,20250330,1
C93126RAAHCVK-0041,20250225,1
C93129APPKMK-021,20250228,1
C93129APPKMK-021,20250307,1
C93129APPKMK-021,20250314,1
C93129APPKMK-021,20250321,1
C93129APPKMK-021,20250328,1
C93133ASZCsZ-041,20250301,1
C93133ASZCsZ-041,20250308,1
C93133ASZCsZ-041,20250322,1
C93133ASZCsZ-041,20250329,1
C93137ASZNR-0011,20250301,1
C93137ASZNR-0011,20250308,1
C93137ASZNR-0011,20250322,1
C93137ASZNR-0011,20250329,1
C93138AVVNR-0011,20250302,1
C93138AVVNR-0011,20250309,1
C93138AVVNR-0011,20250315,1
C93138AVVNR-0011,20250316,1
C93138AVVNR-0011,20250323,1
C93138AVVNR-0011,20250330,1
C93140APPFA-0011,20250228,1
C93141ASZYM-0011,20250301,1
C93141ASZYM-0011,20250308,1
C93141ASZYM-0011,20250322,1
C93141ASZYM-0011,20250329,1
C93142RAAHCVK-0041,20250225,1
C93144RAAHCVK-0021,20250225,1
C93145AHCKVA-021,20250224,1
C93145AHCKVA-021,20250225,1
C93145AHCKVA-021,20250226,1
C93145AHCKVA-021,20250227,1
C93145AHCKVA-021,20250303,1
C93145AHCKVA-021,20250304,1
C93145AHCKVA-021,20250305,1
C93145AHCKVA-021,20250306,1
C93145AHCKVA-021,20250310,1
C93145AHCKVA-021,20250311,1
C93145AHCKVA-021,20250312,1
C93145AHCKVA-021,20250313,1
C93145AHCKVA-021,20250317,1
C93145AHCKVA-021,20250318,1
C93145AHCKVA-021,20250319,1
C93145AHCKVA-021,20250320,1
C93145AHCKVA-021,20250324,1
C93145AHCKVA-021,20250325,1
C93145AHCKVA-021,20250326,1
C93145AHCKVA-021,20250327,1
C93145AHCKVA-021,20250331,1
C93145AHCKVA-021,20250401,1
C93149AVVNR-0031,20250223,1
C93149AVVNR-0031,20250302,1
C93149AVVNR-0031,20250309,1
C93149AVVNR-0031,20250315,1
C93149AVVNR-0031,20250316,1
C93149AVVNR-0031,20250323,1
C93149AVVNR-0031,20250330,1
C93151APPWA-0011,20250228,1
C93151APPWA-0011,20250307,1
C93151APPWA-0011,20250314,1
C93151APPWA-0011,20250321,1
C93151APPWA-0011,20250328,1
C93153APPSZB-031,20250228,1
C93153APPSZB-031,20250307,1
C93153APPSZB-031,20250314,1
C93153APPSZB-031,20250321,1
C93153APPSZB-031,20250328,1
C93155AVCKVA-031,20250223,1
C93155AVCKVA-031,20250224,1
C93155AVCKVA-031,20250225,1
C93155AVCKVA-031,20250226,1
C93155AVCKVA-031,20250227,1
C93155AVCKVA-031,20250302,1
C93155AVCKVA-031,20250303,1
C93155AVCKVA-031,20250304,1
C93155AVCKVA-031,20250305,1
C93155AVCKVA-031,20250306,1
C93155AVCKVA-031,20250309,1
C93155AVCKVA-031,20250310,1
C93155AVCKVA-031,20250311,1
C93155AVCKVA-031,20250312,1
C93155AVCKVA-031,20250313,1
C93155AVCKVA-031,20250316,1
C93155AVCKVA-031,20250317,1
C93155AVCKVA-031,20250318,1
C93155AVCKVA-031,20250319,1
C93155AVCKVA-031,20250320,1
C93155AVCKVA-031,20250323,1
C93155AVCKVA-031,20250324,1
C93155AVCKVA-031,20250325,1
C93155AVCKVA-031,20250326,1
C93155AVCKVA-031,20250327,1
C93155AVCKVA-031,20250330,1
C93155AVCKVA-031,20250331,1
C93155AVCKVA-031,20250401,1
C93159AHCRG-0011,20250303,1
C93159AHCRG-0011,20250304,1
C93159AHCRG-0011,20250305,1
C93159AHCRG-0011,20250306,1
C93159AHCRG-0011,20250310,1
C93159AHCRG-0011,20250311,1
C93159AHCRG-0011,20250312,1
C93159AHCRG-0011,20250313,1
C93159AHCRG-0011,20250317,1
C93159AHCRG-0011,20250318,1
C93159AHCRG-0011,20250319,1
C93159AHCRG-0011,20250320,1
C93159AHCRG-0011,20250324,1
C93159AHCRG-0011,20250325,1
C93159AHCRG-0011,20250326,1
C93159AHCRG-0011,20250327,1
C93159AHCRG-0011,20250331,1
C93159AHCRG-0011,20250401,1
C93164RAAHHSZL-061,20250224,1
C93165RAAKCSZL-061,20250225,1
C93179AHPSzN-051,20250224,1
C93179AHPSzN-051,20250225,1
C93179AHPSzN-051,20250226,1
C93179AHPSzN-051,20250227,1
C93179AHPSzN-051,20250228,1
C93179AHPSzN-051,20250303,1
C93179AHPSzN-051,20250304,1
C93179AHPSzN-051,20250305,1
C93179AHPSzN-051,20250306,1
C93179AHPSzN-051,20250307,1
C93179AHPSzN-051,20250310,1
C93179AHPSzN-051,20250311,1
C93179AHPSzN-051,20250312,1
C93179AHPSzN-051,20250313,1
C93179AHPSzN-051,20250314,1
C93179AHPSzN-051,20250317,1
C93179AHPSzN-051,20250318,1
C93179AHPSzN-051,20250319,1
C93179AHPSzN-051,20250320,1
C93179AHPSzN-051,20250321,1
C93179AHPSzN-051,20250324,1
C93179AHPSzN-051,20250325,1
C93179AHPSzN-051,20250326,1
C93179AHPSzN-051,20250327,1
C93179AHPSzN-051,20250328,1
C93179AHPSzN-051,20250331,1
C93179AHPSzN-051,20250401,1
C93186RAAHPPJ-0111,20250224,1
C93186RAAHPPJ-0111,20250225,1
C93196APPMAA-031,20250228,1
C93196APPMAA-031,20250307,1
C93196APPMAA-031,20250314,1
C93196APPMAA-031,20250321,1
C93196APPMAA-031,20250328,1
C93197AHCMAA-031,20250224,1
C93197AHCMAA-031,20250225,1
C93197AHCMAA-031,20250226,1
C93197AHCMAA-031,20250227,1
C93198RAAVVVK-0031,20250302,1
C93201AHCPER021,20250224,1
C93201AHCPER021,20250225,1
C93201AHCPER021,20250226,1
C93201AHCPER021,20250227,1
C93201AHCPER021,20250303,1
C93201AHCPER021,20250304,1
C93201AHCPER021,20250305,1
C93201AHCPER021,20250306,1
C93201AHCPER021,20250310,1
C93201AHCPER021,20250311,1
C93201AHCPER021,20250312,1
C93201AHCPER021,20250313,1
C93201AHCPER021,20250317,1
C93201AHCPER021,20250318,1
C93201AHCPER021,20250319,1
C93201AHCPER021,20250320,1
C93201AHCPER021,20250324,1
C93201AHCPER021,20250325,1
C93201AHCPER021,20250326,1
C93201AHCPER021,20250327,1
C93201AHCPER021,20250331,1
C93201AHCPER021,20250401,1
C93202APPPER021,20250228,1
C93202APPPER021,20250307,1
C93202APPPER021,20250314,1
C93202APPPER021,20250321,1
C93202APPPER021,20250328,1
C93203ASZPER021,20250301,1
C93203ASZPER021,20250322,1
C93203ASZPER021,20250329,1
C93204AVVPER021,20250223,1
C93204AVVPER021,20250302,1
C93204AVVPER021,20250315,1
C93204AVVPER021,20250316,1
C93204AVVPER021,20250323,1
